Category,Sub-Category,Order Date,Total Sales
1,3,2016-05-25,127.96
1,3,2016-05-28,6.096
1,3,2016-05-29,167.76
1,3,2016-05-31,3.564
1,3,2016-06-01,1.938
1,3,2016-06-02,2.934
1,3,2016-06-04,16.548000000000002
1,3,2016-06-08,6.23
1,3,2016-06-09,56.16
1,3,2016-06-11,4.401
1,3,2016-06-12,17.604
1,3,2016-06-13,93.864
1,3,2016-06-16,3050.376
1,3,2016-06-18,87.441
1,3,2016-06-19,5.792
1,3,2016-06-22,1217.568
1,3,2016-06-23,165.98
1,3,2016-06-25,89.73599999999999
1,3,2016-06-26,187.0
1,3,2016-07-03,99.72
1,3,2016-07-06,25.832
1,3,2016-07-08,50.855999999999995
1,3,2016-07-09,20.541
1,3,2016-07-11,1393.6909999999998
1,3,2016-07-12,28.048
1,3,2016-07-13,53.376
1,3,2016-07-19,2.025
1,3,2016-07-20,2.88
1,3,2016-07-23,10.512
1,3,2016-07-24,225.15
1,3,2016-07-25,25.176
1,3,2016-07-26,32.28
1,3,2016-07-30,10.92
1,3,2016-08-03,8.568
1,3,2016-08-05,43.98
1,3,2016-08-08,461.748
1,3,2016-08-11,194.30700000000002
1,3,2016-08-13,17.0
1,3,2016-08-16,6.486000000000001
1,3,2016-08-17,52.2
1,3,2016-08-21,112.416
1,3,2016-08-22,50.112
1,3,2016-08-24,2.724
1,3,2016-08-25,3.798
1,3,2016-08-27,5.104
1,3,2016-08-28,41.36
1,3,2016-08-31,137.24
1,3,2016-09-05,48.81
1,3,2016-09-06,215.82
1,3,2016-09-07,404.07
1,3,2016-09-08,1217.568
1,3,2016-09-10,13.086
1,3,2016-09-11,27.96
1,3,2016-09-13,15.504000000000001
1,3,2016-09-14,38.86
1,3,2016-09-15,83.448
1,3,2016-09-17,48.096000000000004
1,3,2016-09-18,65.08
1,3,2016-09-20,1480.2839999999999
1,3,2016-09-21,14.6
1,3,2016-09-22,3.204
1,3,2016-09-24,36.924
1,3,2016-09-25,108.85500000000002
1,3,2016-09-26,351.859
1,3,2016-09-27,15.08
1,3,2016-09-28,82.872
1,3,2016-10-03,1.112
1,3,2016-10-04,12.832
1,3,2016-10-07,43.286
1,3,2016-10-08,64.75
1,3,2016-10-11,74.76
1,3,2016-10-15,3.96
1,3,2016-10-19,40.0
1,3,2016-10-22,5.176
1,3,2016-10-23,9.672
1,3,2016-10-24,3.592
1,3,2016-10-26,14.301
1,3,2016-10-31,437.88
1,3,2016-11-06,118.62799999999999
1,3,2016-11-07,328.394
1,3,2016-11-09,209.6
1,3,2016-11-12,156.688
1,3,2016-11-13,157.986
1,3,2016-11-14,19.96
1,3,2016-11-15,213.228
1,3,2016-11-19,5.984
1,3,2016-11-20,198.506
1,3,2016-11-21,75.724
1,3,2016-11-22,17.1
1,3,2016-11-23,23.912
1,3,2016-11-24,120.384
1,3,2016-11-26,75.77
1,3,2016-11-27,6.24
1,3,2016-11-29,13.088000000000001
1,3,2016-11-30,162.92100000000002
1,3,2016-12-05,14.592
1,3,2016-12-07,1.928
1,3,2016-12-10,12.56
1,3,2016-12-11,9.9
1,3,2016-12-12,24.448
1,3,2016-12-13,67.08
1,3,2016-12-14,11.856
1,3,2016-12-15,51.312
1,3,2016-12-17,122.47999999999999
1,3,2016-12-19,7.04
1,3,2016-12-24,39.712
1,3,2016-12-25,157.9
1,3,2016-12-31,1204.52
1,3,2017-01-04,17.944
1,3,2017-01-05,2.742
1,3,2017-01-07,75.036
1,3,2017-01-09,4438.236
1,3,2017-01-10,5.388
1,3,2017-01-12,88.08
1,3,2017-01-15,49.536
1,3,2017-01-16,11.648
1,3,2017-01-22,26.336
1,3,2017-01-24,31.36
1,3,2017-01-25,43.12
1,3,2017-01-30,69.968
1,3,2017-01-31,1270.99
1,3,2017-02-02,36.4
1,3,2017-02-05,45.576
1,3,2017-02-06,62.88
1,3,2017-02-08,12.544
1,3,2017-02-09,64.31099999999999
1,3,2017-02-10,825.142
1,3,2017-02-12,695.136
1,3,2017-02-15,398.352
1,3,2017-02-16,5.8
1,3,2017-02-21,88.43
1,3,2017-02-27,56.82
1,3,2017-03-01,11.88
1,3,2017-03-03,447.86
1,3,2017-03-04,99.846
1,3,2017-03-05,2.182
1,3,2017-03-09,1250.318
1,3,2017-03-11,84.27799999999999
1,3,2017-03-12,18.192
1,3,2017-03-13,173.51299999999998
1,3,2017-03-14,41.904
1,3,2017-03-15,4.544
1,3,2017-03-17,32.54
1,3,2017-03-19,31.086
1,3,2017-03-20,16.821
1,3,2017-03-21,3.168
1,3,2017-03-26,17.04
1,3,2017-03-27,32.54
1,3,2017-03-29,71.128
1,3,2017-04-01,104.58
1,3,2017-04-03,128.4
1,3,2017-04-04,588.784
1,3,2017-04-08,36.716
1,3,2017-04-09,174.54
1,3,2017-04-10,30.4
1,3,2017-04-11,11.888
1,3,2017-04-12,17.256
1,3,2017-04-14,25.06
1,3,2017-04-15,189.588
1,3,2017-04-16,25.3
1,3,2017-04-19,24.456
1,3,2017-04-21,53.168
1,3,2017-04-22,28.485
1,3,2017-04-23,269.608
1,3,2017-04-24,7.0920000000000005
1,3,2017-04-25,25.62
1,3,2017-04-30,7.712
1,3,2017-05-05,12.448
1,3,2017-05-06,21.552
1,3,2017-05-09,125.10100000000001
1,3,2017-05-11,203.42
1,3,2017-05-12,579.5260000000001
1,3,2017-05-14,81.354
1,3,2017-05-15,533.38
1,3,2017-05-17,32.86
1,3,2017-05-19,57.328
1,3,2017-05-20,58.753
1,3,2017-05-21,5.7620000000000005
1,3,2017-05-23,6.294
1,3,2017-05-26,9.64
1,3,2017-05-28,22.72
1,3,2017-05-29,34.027
1,3,2017-05-30,43.230000000000004
1,3,2017-05-31,7.152
1,3,2017-06-03,3.771
1,3,2017-06-05,3.208
1,3,2017-06-06,75.81
1,3,2017-06-09,3.204
1,3,2017-06-10,58.730000000000004
1,3,2017-06-12,1298.112
1,3,2017-06-13,33.568
1,3,2017-06-14,39.936
1,3,2017-06-17,56.44
1,3,2017-06-18,4.626
1,3,2017-06-20,47.43
1,3,2017-06-21,223.54000000000002
1,3,2017-06-25,38.088
1,3,2017-06-26,8.02
1,3,2017-06-28,49.28
1,3,2017-07-05,85.232
1,3,2017-07-06,4.784
1,3,2017-07-07,15.135
1,3,2017-07-10,27.264
1,3,2017-07-11,426.464
1,3,2017-07-14,68.24799999999999
1,3,2017-07-16,30.560000000000002
1,3,2017-07-17,12.816
1,3,2017-07-18,1.872
1,3,2017-07-19,86.16
1,3,2017-07-21,13.029
1,3,2017-07-22,5.4
1,3,2017-07-23,16.168
1,3,2017-07-25,130.056
1,3,2017-07-28,1369.764
1,3,2017-07-29,29.61
1,3,2017-07-30,9.264
1,3,2017-08-01,136.878
1,3,2017-08-03,88.014
1,3,2017-08-04,1209.896
1,3,2017-08-07,48.0
1,3,2017-08-08,15.24
1,3,2017-08-09,100.16
1,3,2017-08-12,12.957
1,3,2017-08-13,42.072
1,3,2017-08-15,18.882
1,3,2017-08-17,15.712
1,3,2017-08-18,2.068
1,3,2017-08-19,448.792
1,3,2017-08-21,46.111999999999995
1,3,2017-08-22,33.982
1,3,2017-08-26,146.688
1,3,2017-08-27,29.0
1,3,2017-08-28,41.596
1,3,2017-08-29,5.274
1,3,2017-08-30,37.764
1,3,2017-09-03,51.8
1,3,2017-09-04,40.632
1,3,2017-09-05,31.711999999999996
1,3,2017-09-08,16.218
1,3,2017-09-09,69.984
1,3,2017-09-12,276.86600000000004
1,3,2017-09-14,673.568
1,3,2017-09-15,910.648
1,3,2017-09-17,232.4
1,3,2017-09-18,4.616
1,3,2017-09-19,98.158
1,3,2017-09-20,404.32399999999996
1,3,2017-09-22,7.506
1,3,2017-09-23,35.945
1,3,2017-09-24,448.752
1,3,2017-09-25,5.022
1,3,2017-09-26,22.44
1,3,2017-09-27,2.907
1,3,2017-09-29,90.17999999999999
1,3,2017-09-30,1.964
1,3,2017-10-04,80.136
1,3,2017-10-07,44.856
1,3,2017-10-09,330.664
1,3,2017-10-10,4.095
1,3,2017-10-11,314.11199999999997
1,3,2017-10-12,833.5120000000001
1,3,2017-10-13,82.462
1,3,2017-10-15,396.28
1,3,2017-10-17,334.14000000000004
1,3,2017-10-20,19.296
1,3,2017-10-21,4567.096
1,3,2017-10-27,101.89599999999999
1,3,2017-10-28,157.047
1,3,2017-10-29,11.744
1,3,2017-10-30,28.752
1,3,2017-11-03,17.46
1,3,2017-11-06,63.6
1,3,2017-11-08,119.42
1,3,2017-11-09,64.208
1,3,2017-11-11,131.632
1,3,2017-11-12,373.968
1,3,2017-11-13,3.136
1,3,2017-11-14,10.556
1,3,2017-11-15,1054.928
1,3,2017-11-16,8.32
1,3,2017-11-17,10.776
1,3,2017-11-18,61.12
1,3,2017-11-19,44.036
1,3,2017-11-20,150.365
1,3,2017-11-22,206.608
1,3,2017-11-24,1237.176
1,3,2017-11-25,473.88800000000003
1,3,2017-11-26,215.245
1,3,2017-11-27,152.0
1,3,2017-11-28,21.482
1,3,2017-12-02,15.92
1,3,2017-12-04,49.832
1,3,2017-12-06,49.104
1,3,2017-12-09,20.704
1,3,2017-12-11,28.018
1,3,2017-12-12,18.693
1,3,2017-12-13,6.096
1,3,2017-12-14,23.12
1,3,2017-12-15,2.214
1,3,2017-12-16,4.788
1,3,2017-12-17,9917.644
1,3,2017-12-18,2093.278
1,3,2017-12-19,51.70199999999999
1,3,2017-12-20,15.42
1,3,2017-12-22,112.264
1,3,2017-12-23,5.553
1,3,2017-12-24,27.882
1,3,2017-12-25,33.568
1,3,2017-12-26,4.992
1,3,2017-12-29,52.128
1,3,2017-12-30,13.308
1,3,2017-12-31,198.144
1,7,2015-01-13,62.3
1,7,2015-01-19,108.72
1,7,2015-01-20,23.34
1,7,2015-02-03,11.36
1,7,2015-02-10,12.768
1,7,2015-03-06,15.28
1,7,2015-03-10,14.48
1,7,2015-03-28,6.12
1,7,2015-03-30,335.72
1,7,2015-04-18,149.352
1,7,2015-04-22,247.84
1,7,2015-05-12,348.488
1,7,2015-05-21,56.064
1,7,2015-06-06,13.984
1,7,2015-06-16,41.4
1,7,2015-06-21,24.896
1,7,2015-07-11,74.352
1,7,2015-07-21,87.92
1,7,2015-07-28,48.944
1,7,2015-08-08,38.34
1,7,2015-08-25,135.184
1,7,2015-08-29,29.808
1,7,2015-09-12,30.672
1,7,2015-09-14,79.53
1,7,2015-09-17,182.94
1,7,2015-09-21,93.91
1,7,2015-09-25,3.264
1,7,2015-10-05,158.13
1,7,2015-10-09,21.728
1,7,2015-10-10,15.28
1,7,2015-10-13,36.4
1,7,2015-10-18,52.512
1,7,2015-11-10,209.07199999999997
1,7,2015-11-15,604.656
1,7,2015-11-16,78.35
1,7,2015-11-17,7.08
1,7,2015-11-20,34.74
1,7,2015-11-21,1.632
1,7,2015-11-22,27.59
1,7,2015-11-23,108.12
1,7,2015-11-28,64.02
1,7,2015-11-30,62.28
1,7,2015-12-12,23.472
1,7,2015-12-30,12.984
1,7,2015-12-31,49.568
1,7,2016-02-03,101.88
1,7,2016-02-10,51.12
1,7,2016-03-02,74.52
1,7,2016-03-09,253.496
1,7,2016-03-11,6.608
1,7,2016-03-16,7.38
1,7,2016-03-28,22.92
1,7,2016-04-09,15.28
1,7,2016-04-12,289.38
1,7,2016-04-20,180.96
1,7,2016-04-25,21.34
1,7,2016-05-01,17.48
1,7,2016-05-03,29.34
1,7,2016-05-12,12.224
1,7,2016-05-14,200.984
1,7,2016-05-15,17.94
1,7,2016-05-23,186.69
1,7,2016-05-26,12.224
1,7,2016-06-11,7.08
1,7,2016-06-16,34.96
1,7,2016-06-19,186.69
1,7,2016-07-02,311.15
1,7,2016-07-11,24.4
1,7,2016-07-16,137.25
1,7,2016-07-20,106.75
1,7,2016-07-25,98.46
1,7,2016-07-26,167.86
1,7,2016-09-10,57.96
1,7,2016-09-11,38.46
1,7,2016-09-13,7.824
1,7,2016-09-16,31.12
1,7,2016-09-17,3.264
1,7,2016-09-21,121.96
1,7,2016-09-24,15.84
1,7,2016-09-25,17.48
1,7,2016-09-26,124.46
1,7,2016-09-28,12.536
1,7,2016-10-15,4.464
1,7,2016-10-23,11.8
1,7,2016-10-28,10.67
1,7,2016-10-29,210.84
1,7,2016-10-31,108.99
1,7,2016-11-14,33.96
1,7,2016-11-23,16.56
1,7,2016-11-28,62.24
1,7,2016-11-30,89.36
1,7,2016-12-03,8.688
1,7,2016-12-09,27.18
1,7,2016-12-11,239.448
1,7,2016-12-12,15.52
1,7,2016-12-18,55.936
1,7,2016-12-20,7.92
1,7,2016-12-21,27.312
1,7,2016-12-27,238.62
1,7,2016-12-30,271.44
1,7,2017-01-09,34.66
1,7,2017-01-11,251.79
1,7,2017-01-12,22.92
1,7,2017-01-15,68.86
1,7,2017-01-31,148.72
1,7,2017-02-09,65.94
1,7,2017-02-23,57.576
1,7,2017-02-25,46.72
1,7,2017-03-03,36.6
1,7,2017-03-08,81.54
1,7,2017-03-10,15.648
1,7,2017-03-17,199.9
1,7,2017-04-07,43.96
1,7,2017-04-09,16.56
1,7,2017-04-10,59.752
1,7,2017-04-13,6.12
1,7,2017-04-23,71.97
1,7,2017-05-02,167.96
1,7,2017-05-03,149.352
1,7,2017-05-09,23.472
1,7,2017-05-11,158.13
1,7,2017-05-22,26.88
1,7,2017-05-30,26.55
1,7,2017-06-09,95.952
1,7,2017-06-12,35.89
1,7,2017-07-16,10.2
1,7,2017-07-21,419.9
1,7,2017-07-25,20.936
1,7,2017-08-03,146.352
1,7,2017-08-04,35.052
1,7,2017-08-16,10.86
1,7,2017-08-22,134.288
1,7,2017-08-23,135.9
1,7,2017-09-05,9.344
1,7,2017-09-23,4.08
1,7,2017-09-24,304.9
1,7,2017-09-26,8.928
1,7,2017-10-05,7.072
1,7,2017-10-12,361.92
1,7,2017-10-14,35.008
1,7,2017-10-15,66.54
1,7,2017-11-09,11.09
1,7,2017-11-16,28.4
1,7,2017-11-19,40.968
1,7,2017-11-24,40.752
1,7,2017-12-03,59.9
1,7,2017-12-04,63.9
1,7,2017-12-05,54.9
1,7,2017-12-06,115.02
1,7,2017-12-11,287.52
1,7,2017-12-23,61.96
1,7,2017-12-24,39.76
1,7,2017-12-29,27.792
1,8,2015-01-03,18.84
1,8,2015-01-08,5.68
1,8,2015-01-10,4.71
1,8,2015-01-11,7.52
1,8,2015-02-02,12.35
1,8,2015-02-10,4.672
1,8,2015-03-10,19.416
1,8,2015-03-18,18.936
1,8,2015-04-05,5.472
1,8,2015-04-11,8.376
1,8,2015-04-13,30.992
1,8,2015-04-18,11.62
1,8,2015-05-12,15.0
1,8,2015-05-13,7.104
1,8,2015-06-01,31.12
1,8,2015-06-17,17.9
1,8,2015-06-28,6.08
1,8,2015-06-30,21.312
1,8,2015-07-09,13.16
1,8,2015-07-11,5.92
1,8,2015-07-15,6.54
1,8,2015-07-28,14.32
1,8,2015-08-04,52.160000000000004
1,8,2015-08-09,49.019999999999996
1,8,2015-08-17,12.67
1,8,2015-08-25,40.096
1,8,2015-09-08,4.464
1,8,2015-09-13,5.7
1,8,2015-09-14,6.048
1,8,2015-09-19,12.83
1,8,2015-09-29,8.72
1,8,2015-10-24,11.85
1,8,2015-10-31,11.34
1,8,2015-11-03,10.464
1,8,2015-11-04,6.912
1,8,2015-11-08,22.96
1,8,2015-11-27,3.76
1,8,2015-11-29,43.024
1,8,2015-12-07,3.488
1,8,2015-12-14,2.896
1,8,2015-12-16,1.984
1,8,2015-12-19,22.55
1,8,2015-12-26,27.552
1,8,2015-12-27,7.86
1,8,2016-01-11,3.168
1,8,2016-03-19,10.9
1,8,2016-03-20,18.864
1,8,2016-03-23,31.56
1,8,2016-04-04,5.84
1,8,2016-04-16,24.44
1,8,2016-05-03,7.104
1,8,2016-05-13,16.0
1,8,2016-05-29,8.04
1,8,2016-05-31,7.56
1,8,2016-06-09,7.24
1,8,2016-06-22,4.96
1,8,2016-06-23,5.43
1,8,2016-07-09,7.24
1,8,2016-07-11,26.18
1,8,2016-07-12,3.96
1,8,2016-07-16,11.52
1,8,2016-07-17,14.432
1,8,2016-07-25,9.42
1,8,2016-08-02,5.81
1,8,2016-08-11,41.544
1,8,2016-08-23,12.032
1,8,2016-09-07,15.8
1,8,2016-09-08,10.65
1,8,2016-09-11,2.48
1,8,2016-09-21,7.9
1,8,2016-09-26,34.44
1,8,2016-09-28,4.512
1,8,2016-10-31,17.45
1,8,2016-11-14,8.72
1,8,2016-11-22,55.104
1,8,2016-11-28,3.008
1,8,2016-11-30,10.584
1,8,2016-12-09,1.24
1,8,2016-12-12,7.86
1,8,2016-12-19,5.04
1,8,2016-12-24,51.504000000000005
1,8,2016-12-26,22.2
1,8,2016-12-31,3.488
1,8,2017-01-04,31.56
1,8,2017-01-09,16.688
1,8,2017-01-22,7.56
1,8,2017-02-09,1.81
1,8,2017-02-15,8.72
1,8,2017-02-16,6.976
1,8,2017-02-22,10.65
1,8,2017-02-28,36.48
1,8,2017-03-03,2.304
1,8,2017-03-07,3.96
1,8,2017-03-11,35.26
1,8,2017-04-11,10.74
1,8,2017-04-15,8.04
1,8,2017-04-17,29.05
1,8,2017-05-02,9.45
1,8,2017-05-09,48.608000000000004
1,8,2017-05-17,7.896
1,8,2017-05-26,5.94
1,8,2017-06-05,7.216
1,8,2017-06-23,3.96
1,8,2017-06-26,17.9
1,8,2017-07-06,9.648
1,8,2017-07-07,2.632
1,8,2017-07-10,93.36
1,8,2017-07-11,14.96
1,8,2017-07-14,43.68
1,8,2017-07-25,21.48
1,8,2017-07-28,20.44
1,8,2017-08-03,5.984
1,8,2017-08-04,30.0
1,8,2017-08-08,34.507999999999996
1,8,2017-08-26,10.23
1,8,2017-08-27,11.68
1,8,2017-08-29,10.584
1,8,2017-10-13,4.02
1,8,2017-10-20,25.248
1,8,2017-10-23,17.05
1,8,2017-10-27,40.67
1,8,2017-10-30,3.62
1,8,2017-11-12,15.26
1,8,2017-11-19,58.368
1,8,2017-11-20,19.096
1,8,2017-11-23,15.8
1,8,2017-11-24,8.760000000000002
1,8,2017-11-28,12.672
1,8,2017-12-09,21.810000000000002
1,8,2017-12-11,16.752
1,8,2017-12-14,21.48
1,8,2017-12-16,3.68
1,8,2017-12-23,24.85
1,8,2017-12-27,17.184
1,10,2015-01-04,29.6
1,10,2015-01-08,17.544
1,10,2015-01-11,92.208
1,10,2015-01-16,30.072
1,10,2015-02-11,34.86
1,10,2015-02-12,15.66
1,10,2015-02-23,6.936
1,10,2015-03-03,15.12
1,10,2015-03-05,21.56
1,10,2015-03-09,14.4
1,10,2015-03-10,4.928
1,10,2015-03-19,11.808
1,10,2015-03-21,73.60000000000001
1,10,2015-03-23,9.912
1,10,2015-03-26,18.75
1,10,2015-03-30,44.4
1,10,2015-04-01,11.784
1,10,2015-04-04,18.9
1,10,2015-04-10,43.69
1,10,2015-04-13,7.83
1,10,2015-04-26,12.6
1,10,2015-04-28,10.062
1,10,2015-05-07,14.62
1,10,2015-06-02,15.0
1,10,2015-06-05,5.78
1,10,2015-06-06,100.24
1,10,2015-06-09,58.48
1,10,2015-07-26,162.89
1,10,2015-08-12,39.408
1,10,2015-09-05,30.099999999999998
1,10,2015-09-07,2.88
1,10,2015-09-08,20.88
1,10,2015-09-09,103.6
1,10,2015-09-14,20.16
1,10,2015-09-20,85.14000000000001
1,10,2015-09-21,20.808
1,10,2015-09-22,4.608
1,10,2015-09-29,74.34
1,10,2015-10-01,2.89
1,10,2015-10-06,491.55
1,10,2015-10-11,39.84
1,10,2015-10-19,18.75
1,10,2015-10-20,24.424
1,10,2015-11-02,14.94
1,10,2015-11-07,14.4
1,10,2015-11-10,7.31
1,10,2015-11-16,5.22
1,10,2015-11-19,32.46
1,10,2015-11-23,23.68
1,10,2015-11-24,196.62
1,10,2015-11-25,8.424
1,10,2015-11-26,104.67
1,10,2015-11-28,41.4
1,10,2015-11-29,30.099999999999998
1,10,2015-12-08,2.952
1,10,2015-12-19,14.62
1,10,2015-12-20,34.74
1,10,2015-12-21,17.28
1,10,2015-12-27,11.56
1,10,2015-12-29,363.57
1,10,2015-12-31,18.9
1,10,2016-01-06,28.91
1,10,2016-01-13,9.82
1,10,2016-01-23,14.62
1,10,2016-02-01,23.68
1,10,2016-02-05,8.856
1,10,2016-02-16,87.71
1,10,2016-02-18,70.3
1,10,2016-02-25,3.15
1,10,2016-03-07,294.93
1,10,2016-03-09,7.5
1,10,2016-03-14,16.52
1,10,2016-03-16,491.55
1,10,2016-03-19,14.62
1,10,2016-04-06,7.38
1,10,2016-04-18,97.11000000000001
1,10,2016-05-04,23.904
1,10,2016-05-07,11.784
1,10,2016-05-11,19.824
1,10,2016-05-12,12.6
1,10,2016-05-14,145.05599999999998
1,10,2016-05-22,8.26
1,10,2016-05-28,13.05
1,10,2016-05-29,12.39
1,10,2016-05-31,21.654
1,10,2016-06-08,35.52
1,10,2016-06-12,14.94
1,10,2016-06-19,5.904
1,10,2016-06-25,4.608
1,10,2016-06-28,5.904
1,10,2016-07-08,25.06
1,10,2016-07-12,2.61
1,10,2016-07-17,6.264
1,10,2016-08-11,5.04
1,10,2016-08-16,5.04
1,10,2016-08-23,8.64
1,10,2016-08-24,6.912
1,10,2016-08-27,3.08
1,10,2016-09-02,40.096
1,10,2016-09-03,4.608
1,10,2016-09-07,12.39
1,10,2016-09-08,4.608
1,10,2016-09-17,87.71
1,10,2016-09-22,12.0
1,10,2016-09-24,24.424
1,10,2016-09-25,12.6
1,10,2016-10-08,45.15
1,10,2016-10-12,15.68
1,10,2016-10-26,152.304
1,10,2016-10-31,427.42
1,10,2016-11-09,39.69
1,10,2016-11-12,196.62
1,10,2016-11-16,18.9
1,10,2016-11-20,50.12
1,10,2016-11-21,28.216
1,10,2016-12-03,5.04
1,10,2016-12-09,33.3
1,10,2016-12-13,9.96
1,10,2016-12-18,18.432
1,10,2016-12-19,6.912
1,10,2016-12-20,11.696
1,10,2016-12-24,21.56
1,10,2016-12-25,9.216
1,10,2016-12-27,21.56
1,10,2017-01-04,20.7
1,10,2017-01-05,3.984
1,10,2017-01-07,30.53
1,10,2017-01-22,65.05
1,10,2017-01-30,26.01
1,10,2017-02-05,5.04
1,10,2017-02-09,29.24
1,10,2017-02-19,8.67
1,10,2017-03-05,6.0
1,10,2017-03-09,58.48
1,10,2017-03-10,6.16
1,10,2017-03-11,87.71
1,10,2017-03-12,6.3
1,10,2017-04-03,10.08
1,10,2017-04-08,13.95
1,10,2017-04-11,629.184
1,10,2017-04-28,15.712
1,10,2017-05-02,14.73
1,10,2017-05-06,22.5
1,10,2017-05-09,47.11
1,10,2017-05-11,63.59
1,10,2017-05-12,11.952
1,10,2017-05-16,27.72
1,10,2017-05-17,14.62
1,10,2017-05-22,14.73
1,10,2017-05-30,62.1
1,10,2017-06-06,22.05
1,10,2017-06-13,18.9
1,10,2017-06-16,9.45
1,10,2017-06-17,22.5
1,10,2017-06-23,188.33
1,10,2017-07-02,7.83
1,10,2017-07-05,44.4
1,10,2017-07-07,10.08
1,10,2017-07-10,4.928
1,10,2017-07-11,14.62
1,10,2017-07-17,87.71
1,10,2017-07-21,9.414
1,10,2017-07-22,6.3
1,10,2017-07-25,15.712
1,10,2017-07-28,18.9
1,10,2017-07-30,9.248
1,10,2017-08-09,14.76
1,10,2017-08-10,60.144
1,10,2017-08-13,103.6
1,10,2017-08-15,3.15
1,10,2017-08-21,9.216
1,10,2017-08-23,62.790000000000006
1,10,2017-08-27,9.216
1,10,2017-08-30,100.24
1,10,2017-09-12,125.81
1,10,2017-09-13,14.4
1,10,2017-09-17,12.32
1,10,2017-09-18,3.0
1,10,2017-09-22,33.08
1,10,2017-09-23,18.9
1,10,2017-09-25,15.936
1,10,2017-09-26,7.83
1,10,2017-09-29,15.936
1,10,2017-10-06,44.316
1,10,2017-10-09,7.38
1,10,2017-10-11,9.216
1,10,2017-10-13,24.9
1,10,2017-10-15,49.620000000000005
1,10,2017-11-06,14.62
1,10,2017-11-09,6.0
1,10,2017-11-13,14.94
1,10,2017-11-14,7.38
1,10,2017-11-18,48.848
1,10,2017-11-20,33.116
1,10,2017-11-22,2.088
1,10,2017-12-06,14.62
1,10,2017-12-09,17.334
1,10,2017-12-14,5.76
1,10,2017-12-18,15.936
1,10,2017-12-23,45.36
1,10,2017-12-27,22.77
1,10,2017-12-30,5.904
1,12,2015-01-03,17.472
1,12,2015-01-06,73.80000000000001
1,12,2015-01-08,78.304
1,12,2015-01-09,31.104
1,12,2015-01-11,205.036
1,12,2015-01-12,36.288
1,12,2015-01-13,37.408
1,12,2015-01-19,56.064
1,12,2015-01-20,19.36
1,12,2015-01-23,40.08
1,12,2015-01-26,36.120000000000005
1,12,2015-01-30,10.56
1,12,2015-02-03,36.4
1,12,2015-02-04,76.048
1,12,2015-02-09,14.94
1,12,2015-02-10,9.408
1,12,2015-02-12,162.06
1,12,2015-02-14,16.176
1,12,2015-02-20,12.96
1,12,2015-02-22,19.44
1,12,2015-02-24,55.672
1,12,2015-03-01,16.448
1,12,2015-03-08,132.984
1,12,2015-03-11,147.344
1,12,2015-03-12,25.92
1,12,2015-03-14,110.064
1,12,2015-03-15,131.904
1,12,2015-03-17,413.4
1,12,2015-03-18,21.376
1,12,2015-03-21,122.97
1,12,2015-03-22,74.352
1,12,2015-03-24,24.9
1,12,2015-04-02,34.24
1,12,2015-04-04,32.400000000000006
1,12,2015-04-06,16.224
1,12,2015-04-07,199.376
1,12,2015-04-08,707.5799999999999
1,12,2015-04-11,19.44
1,12,2015-04-19,71.28
1,12,2015-04-23,48.91
1,12,2015-04-25,10.368
1,12,2015-05-03,97.82
1,12,2015-05-04,68.44
1,12,2015-05-05,69.41999999999999
1,12,2015-05-07,19.44
1,12,2015-05-08,131.9
1,12,2015-05-12,164.96800000000002
1,12,2015-05-13,8.0
1,12,2015-05-18,15.936
1,12,2015-05-20,10.368
1,12,2015-05-21,22.772000000000002
1,12,2015-05-23,12.96
1,12,2015-05-24,116.28
1,12,2015-05-25,14.62
1,12,2015-05-26,48.4
1,12,2015-05-30,53.58
1,12,2015-06-01,25.98
1,12,2015-06-04,74.92
1,12,2015-06-06,62.016
1,12,2015-06-12,42.208
1,12,2015-06-15,36.544
1,12,2015-06-20,27.2
1,12,2015-06-21,19.65
1,12,2015-06-28,376.99199999999996
1,12,2015-06-30,336.608
1,12,2015-07-04,181.29
1,12,2015-07-09,33.519999999999996
1,12,2015-07-11,30.18
1,12,2015-07-12,270.4
1,12,2015-07-20,159.56
1,12,2015-07-25,6.48
1,12,2015-07-27,65.78
1,12,2015-08-04,19.008
1,12,2015-08-09,200.016
1,12,2015-08-10,123.92
1,12,2015-08-12,56.048
1,12,2015-08-15,91.36
1,12,2015-08-17,129.752
1,12,2015-08-20,20.12
1,12,2015-08-22,11.56
1,12,2015-08-23,360.992
1,12,2015-08-25,49.896
1,12,2015-08-26,20.72
1,12,2015-08-27,13.36
1,12,2015-08-29,123.28
1,12,2015-09-05,45.36
1,12,2015-09-06,79.14
1,12,2015-09-07,57.12
1,12,2015-09-08,21.532
1,12,2015-09-09,219.088
1,12,2015-09-10,88.768
1,12,2015-09-11,157.5
1,12,2015-09-12,53.816
1,12,2015-09-13,64.49199999999999
1,12,2015-09-14,51.668
1,12,2015-09-15,14.94
1,12,2015-09-17,193.568
1,12,2015-09-20,30.28
1,12,2015-09-21,75.70200000000001
1,12,2015-09-23,61.2
1,12,2015-09-25,33.792
1,12,2015-09-26,52.336
1,12,2015-09-27,81.98
1,12,2015-09-28,106.944
1,12,2015-09-29,104.928
1,12,2015-09-30,64.49199999999999
1,12,2015-10-03,22.38
1,12,2015-10-05,39.96
1,12,2015-10-11,90.92
1,12,2015-10-12,128.64
1,12,2015-10-14,341.32800000000003
1,12,2015-10-15,7.968
